variant,seed,top1,mrr@5,map@5,ndcg@5,recall@1,recall@5,precision@5,f1@5,coverage,sel_acc@80,micro_precision@1,micro_recall@1,micro_precision@5,micro_recall@5,conf_thr,gap_thr,n_test,avg_steps
multi,52,0.5833333333333334,0.6805555555555555,0.6064814814814815,0.6621820244031219,0.48611111111111116,0.736111111111111,0.20000000000000004,0.314540059347181,0.5833333333333334,0.8571428571428571,0.5833333333333334,0.3888888888888889,0.2,0.6666666666666666,0.04918032786885246,0.0,12.0,3.0
multi,53,0.6666666666666666,0.7361111111111112,0.6319444444444444,0.6838659358083641,0.5069444444444444,0.7430555555555555,0.20000000000000004,0.31516936671575846,0.9166666666666666,0.7272727272727273,0.6666666666666666,0.42105263157894735,0.2,0.631578947368421,0.048651507139079855,0.0,12.0,3.0
multi,54,0.25,0.42361111111111116,0.3680555555555555,0.42323363456991375,0.25,0.5208333333333334,0.13333333333333333,0.21231422505307856,0.5833333333333334,0.42857142857142855,0.25,0.15789473684210525,0.13333333333333333,0.42105263157894735,0.04918032786885246,0.0,12.0,3.0
multi,55,0.6666666666666666,0.7916666666666666,0.6231481481481481,0.712946300034497,0.5,0.8194444444444443,0.2166666666666667,0.34271671134941917,0.6666666666666666,0.75,0.6666666666666666,0.4444444444444444,0.21666666666666667,0.7222222222222222,0.048915917503966164,0.0,12.0,3.0
multi,56,0.5833333333333334,0.6527777777777778,0.5027777777777778,0.5649586065007066,0.40277777777777773,0.5972222222222222,0.18333333333333335,0.28054567022538557,0.6666666666666666,0.75,0.5833333333333334,0.3888888888888889,0.18333333333333332,0.6111111111111112,0.048915917503966164,0.0,12.0,3.0
multi,57,0.4166666666666667,0.5,0.34722222222222215,0.4055551435356593,0.23611111111111108,0.4305555555555555,0.13333333333333333,0.2036124794745484,0.9166666666666666,0.36363636363636365,0.4166666666666667,0.25,0.13333333333333333,0.4,0.04865990111891752,0.0,12.0,3.0
multi,58,0.4166666666666667,0.5555555555555555,0.4837962962962963,0.5378774391931604,0.3611111111111111,0.5972222222222222,0.18333333333333335,0.28054567022538557,0.9166666666666666,0.45454545454545453,0.4166666666666667,0.25,0.18333333333333332,0.55,0.04839549075403121,0.0,12.0,3.0
multi,59,0.6666666666666666,0.7361111111111112,0.5925925925925926,0.6520576768826286,0.47222222222222215,0.6666666666666666,0.21666666666666676,0.32704402515723274,0.9166666666666666,0.7272727272727273,0.6666666666666666,0.4,0.21666666666666667,0.65,0.04839549075403121,0.0,12.0,3.0
multi,60,0.5833333333333334,0.6944444444444443,0.5972222222222222,0.6495606240880467,0.5,0.7083333333333334,0.16666666666666666,0.2698412698412698,0.75,0.7777777777777778,0.5833333333333334,0.4666666666666667,0.16666666666666666,0.6666666666666666,0.04865990111891752,0.0,12.0,3.0
multi,61,0.75,0.7777777777777778,0.5856481481481481,0.6388806948167002,0.5625,0.6180555555555555,0.18333333333333335,0.28278451761987294,0.6666666666666666,0.875,0.75,0.42857142857142855,0.18333333333333332,0.5238095238095238,0.04918032786885246,0.0,12.0,3.0
